gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_type
ENSG00000162783.11	1845.8060542335757	-0.7381997901548354	0.6490512315771751	-1.1373521137322733	0.2553911171635901	0.5335372540366915	IER5	protein_coding
ENSG00000198216.14	23.570892728997833	-0.6285732459673286	1.5096265441064094	-0.4163766518423262	0.6771344106546934	0.8599186353830071	CACNA1E	protein_coding
ENSG00000228918.5	10.240217078675737	-7.293922699047649	2.23071290334099	-3.2697720482646484	0.0010763418276934068	0.009904053192367996	LINC01344	lncRNA
ENSG00000289573.1	32.10907544598173	4.424140814924041	1.4910278271827664	2.967175215826298	0.003005496288453981	0.023482429749082823	ENSG00000289573	lncRNA
ENSG00000135821.19	22666.867592173614	-1.973992469384275	0.5118004556613222	-3.85695723313412	1.1480723957526329e-4	0.0014012931779251545	GLUL	protein_coding
ENSG00000203729.8	14.385110365166005	3.605186491625656	2.305618393939939	1.5636527280930301	0.11789914484121317	0.3410708887608993	LINC00272	lncRNA
ENSG00000135828.11	508.0748504210927	0.9527436765694753	0.7137175771848189	1.3349029182207741	0.18190812255755576	0.4415750447600545	RNASEL	protein_coding
ENSG00000143333.7	326.45349208330396	-0.44389988103402744	0.6906298178132564	-0.6427464751515496	0.520388619117198	0.7667525252496892	RGS16	protein_coding
ENSG00000135838.14	2218.849895639686	-2.47338904611881	0.55648173920315	-4.444690403786765	8.80185257323628e-6	1.3964764532426634e-4	NPL	protein_coding
ENSG00000287808.1	6.521772354610741	-0.7948600180592592	2.1478427675131546	-0.37007365254188285	0.7113276128853169	0.8765217473414324	DHX9-AS1	lncRNA
ENSG00000135829.17	12021.674091074554	0.707766316046501	0.4773391740127743	1.482732519304104	0.13814549104595675	0.3752019820417917	DHX9	protein_coding
ENSG00000135862.6	379.2767501069889	0.035073777858262316	0.7155678821295564	0.04901530481480172	0.9609070991213706	0.9853042339453945	LAMC1	protein_coding
ENSG00000157064.11	7.838182234434444	2.1541618177808215	1.852145960211187	1.163062665717338	0.24480407820320146	0.5215533177194853	NMNAT2	protein_coding
ENSG00000232860.10	13.018567060593577	-1.9063859818975148	1.7027703440934645	-1.119579036897341	0.262893192873949	0.5418609864639373	SMG7-AS1	lncRNA
ENSG00000116698.22	3899.993750871169	-1.8821477595371225	0.5153694089946729	-3.652036241748639	2.601691563201234e-4	0.002863861115567238	SMG7	protein_coding
ENSG00000116701.16	4639.618993025066	1.2028597529384535	0.5100300451864841	2.35840959623986	0.018353429571377207	0.09713548364398834	NCF2	protein_coding
ENSG00000289099.1	4.312180933466814	2.818562848385693	3.3057514958339334	0.8526239349623772	0.3938678850295811	0.6692234421844417	ENSG00000289099	lncRNA
ENSG00000162704.16	4104.886629090402	1.420774656017455	0.6800028898834084	2.0893656146976927	0.0366748240372792	0.1583732908834814	ARPC5	protein_coding
ENSG00000143344.16	108.48622503807796	-0.7121761728968778	0.733587845812186	-0.970812394129019	0.33164170951806926	0.6131931412159378	RGL1	protein_coding
ENSG00000198756.12	51.38318778740063	-0.8201485902813482	0.8645017687455934	-0.9486950980694899	0.3427757078786981	0.6245302574001912	COLGALT2	protein_coding
ENSG00000198860.14	750.3287325388535	0.6275508335869798	0.6477852591155794	0.9687636832671592	0.3326631102628587	0.6140073294061034	TSEN15	protein_coding
ENSG00000116667.15	351.06743311939306	0.823639433648752	0.5462703696093119	1.507750519651674	0.13161839031886555	0.3648853381456373	C1orf21	protein_coding
ENSG00000230470.1	19.550288461259406	3.01615832402562	1.7926596477572843	1.6825047229679095	0.09247100985694835	0.2931561075808791	ENSG00000230470	lncRNA
ENSG00000232036.2	5.165378415133941	-0.3388786472877457	2.6829639082469807	-0.12630756837469548	0.8994884655453799	0.9624197880987561	ENSG00000232036	processed_pseudogene
ENSG00000116406.20	3854.02071224548	0.23865052655066893	0.6298774506216296	0.37888406120133905	0.7047739606709682	0.8742947476838792	EDEM3	protein_coding
ENSG00000135842.17	1834.4461590129781	0.32138680442192824	0.57385190239153006	0.5600518236195566	0.57544408975659	0.8015314059689743	NIBAN1	protein_coding
ENSG00000252222.1	4.589924689323654	0.13829961926473106	2.5147931003954014	0.05499443244177272	0.9561428993499302	0.9838331663796812	RNU7-13P	snRNA
ENSG00000121481.11	921.4678885781307	-0.35163694711388055	0.6034568821561501	-0.582704344770222	0.56009234789076	0.7920241451958234	RNF2	protein_coding
ENSG00000121486.12	1480.5212608476727	-1.6204889964655287	0.7282536193431033	-2.2251712225299154	0.02606974593358628	0.12419508778535479	TRMT1L	protein_coding
ENSG00000116668.13	1639.505035327276	-2.517785097637165	0.6899570875698626	-3.6491908598333267	2.630676052309746e-4	0.0028918425366357093	SWT1	protein_coding
ENSG00000252612.1	4.954758515335186	-6.240620055871173	2.7736173141847225	-2.249993185417341	0.024449377898367798	0.11898599465916326	Y_RNA	misc_RNA
ENSG00000238061.2	29.305536330460882	-1.3270696400453905	1.045807250152298	-1.2689428571585568	0.20446144537056554	0.4719444857197292	ENSG00000238061	processed_pseudogene
ENSG00000279838.1	472.01086158625077	2.131008740508511	0.6328815137582388	3.3671527674334283	7.59486032413607e-4	0.00736175069205786	ENSG00000279838	TEC
ENSG00000116679.16	11692.527240934369	1.2988659076373033	0.5102509104333961	2.5455435376569433	0.01091077569160183	0.06577816665400182	IVNS1ABP	protein_coding
ENSG00000273004.1	93.32378030542414	1.4856699435819134	0.762385958595641	1.9487110522321311	0.05132994115841467	0.19899141572371712	ENSG00000273004	lncRNA
ENSG00000279401.1	6.904466169717528	5.768802994030514	2.8938443488374186	1.9934738357120312	0.046209585793839617	0.18559309371056112	ENSG00000279401	TEC
ENSG00000143341.12	33.77835237338496	0.9077949373125909	1.0896976395090963	0.8330704815709689	0.4048049802246533	0.6787092593488298	HMCN1	protein_coding
ENSG00000047410.14	8435.610183001016	1.0804752094932664	0.5579651796232258	1.9364563398434167	0.052811834926219534	0.20297135265301772	TPR	protein_coding
ENSG00000157181.16	877.6812466279931	0.8403862777304026	0.5344730114058844	1.5723642911731692	0.11586609073246205	0.33703225962073163	ODR4	protein_coding
ENSG00000229739.4	42.56251132775996	-0.9379929063374842	0.8827825648989663	-1.0625412685227156	0.2879900334886066	0.5690591406223681	PDC-AS1	lncRNA
ENSG00000073756.13	1003.9226446822828	0.41219193470279797	0.7892875861834138	0.5222328868694677	0.6015081908290695	0.8189017367789838	PTGS2	protein_coding
ENSG00000273129.3	27.161482654684374	3.826546145417045	1.7222394249025748	2.221843310568453	0.02629389661998875	0.1250617267807868	PACERR	lncRNA
ENSG00000116711.10	372.3782526219455	1.5117648205512708	0.7476164992074403	2.0221127037109476	0.04316470990924303	0.1774865196437163	PLA2G4A	protein_coding
ENSG00000230426.5	192.63279184640197	-1.2648838630514236	0.8153365969384923	-1.5513640229089882	0.12081447189906842	0.34624306789847364	LINC01036	lncRNA
ENSG00000150681.10	2286.165872454064	0.6604634698117731	0.7926955380722795	0.8331868139663361	0.40473937806964977	0.6787050195734499	RGS18	protein_coding
ENSG00000285280.2	36.223667609908055	1.0219093283664846	1.0720722759552335	0.953209360307305	0.34048400474866564	0.6223219600780764	ENSG00000285280	lncRNA
ENSG00000236792.1	4.438256617933305	-6.08421436532876	2.8972013034272663	-2.100031626429062	0.0357260591298621	0.15561481047794565	ENSG00000236792	processed_pseudogene
ENSG00000236069.2	22.49238934350911	5.182913036806154	1.65432880863402	3.1329400840729402	0.0017306476645113907	0.014768759768190122	ENSG00000236069	lncRNA
ENSG00000090104.12	3070.9688242136385	2.8349663227527295	0.6840727867573576	4.144246603042111	3.4093270994283844e-5	4.702589041609128e-4	RGS1	protein_coding
ENSG00000289995.1	18.02008825113289	3.6236784427373845	1.619124184903511	2.238048493453473	0.02521789294789933	0.12165571428463308	ENSG00000289995	lncRNA
ENSG00000127074.15	13.817270921260084	-0.27877840649669483	1.5559485040782506	-0.17916942994321278	0.8578046666596755	0.944961931067373	RGS13	protein_coding
ENSG00000231767.5	34.17402530685921	-7.069626684917525	1.4710247658009794	-4.805919553004998	1.5404183461239971e-6	2.816196291378944e-5	RPS27AP5	processed_pseudogene
ENSG00000116741.8	8243.837732500957	2.4732127644876156	0.648727710732709	3.8124049945303438	1.3762113447985088e-4	0.0016362594875283883	RGS2	protein_coding
ENSG00000234473.1	48.38994217157383	0.7553371714981334	1.0122199002887136	0.7462184563677221	0.45553546076283175	0.7198767641092007	ZNF101P2	processed_pseudogene
ENSG00000116750.14	1287.4145276253068	0.27873929020119265	0.6422179001818403	0.4340260371476242	0.6642695337303354	0.8526444761314752	UCHL5	protein_coding
ENSG00000238754.1	14.852707056166173	2.0534416158063906	1.4263177024445328	1.4396803827695923	0.14995784596415326	0.39511465357535586	SCARNA18B	snoRNA
ENSG00000116747.13	5405.915674735368	-0.28945907341823957	0.5685446643054555	-0.5091228386987819	0.6106661241513335	0.8239946847921026	RO60	protein_coding
ENSG00000023572.10	440.6514294759645	0.9970160893699713	0.6530863426227438	1.5266221696905076	0.1268549909762806	0.3567899603768688	GLRX2	protein_coding
ENSG00000134371.14	2972.823479700385	0.16119523657695006	0.5132548373211028	0.3140647196201738	0.7534718844378259	0.8987893311497234	CDC73	protein_coding
ENSG00000221680.1	16.273053799070944	2.3675139187042955	1.3138445397058403	1.8019741660108157	0.07154947018508807	0.24778594910502588	MIR1278	miRNA
ENSG00000232077.2	8.65940025581769	0.17794622954376174	2.1338042194267772	0.08339388774456778	0.9335383484574469	0.97545502947829	LINC01031	lncRNA
ENSG00000286285.1	20.817756925573097	4.354752341971687	1.5470740905111688	2.8148311504155776	0.004880286808722065	0.03492396952386875	ENSG00000286285	lncRNA
ENSG00000227240.2	4.315051067114221	2.1510810604621313	2.861816175291721	0.7516489280597695	0.4522622111131551	0.7173379182995692	ENSG00000227240	lncRNA
ENSG00000000971.17	19.063725346216568	4.372756671308425	1.5939551465269206	2.7433373397214176	0.006081817107536739	0.041841236819186764	CFH	protein_coding
ENSG00000066279.19	7399.763684302516	-0.5518127464393391	0.7581493751911912	-0.7278417215607177	0.46671048149553357	0.7271646435882333	ASPM	protein_coding
ENSG00000235748.1	30.213461181901938	-1.4803383475999021	1.0662099807092753	-1.3884116397176625	0.16501173401284644	0.4191440719983347	SEPTIN14P12	processed_pseudogene
ENSG00000177888.8	746.9510812557119	1.0484710483518052	0.7298172462861642	1.4366213647144968	0.1508256095772896	0.39667102721980485	ZBTB41	protein_coding
ENSG00000237861.1	5.42266897281794	2.5307306267180527	2.675759733792712	0.945798905169602	0.34425116411070084	0.6258398972145106	ENSG00000237861	processed_pseudogene
ENSG00000134376.17	80.3886378700461	-4.162801460443495	1.0152626530572326	-4.100221206707609	4.12755411733329e-5	5.580911783758756e-4	CRB1	protein_coding
ENSG00000213047.13	1625.2664073628573	0.915287243433128	0.5709456134305005	1.6031075848602576	0.10891090372933333	0.32482723907466293	DENND1B	protein_coding
ENSG00000233040.2	48.90597447934684	0.9435185015505498	0.8409025210381122	1.1220307680678088	0.2618493580398779	0.5406251845923438	FAM204BP	processed_pseudogene
ENSG00000151414.15	3043.3997944585026	-0.6289445775303193	0.7263919550873827	-0.8658473887622546	0.3865738577294822	0.6623782492208415	NEK7	protein_coding
ENSG00000151418.12	13.836839955144692	6.77346496222242	2.460987931853256	2.752335708172952	0.0059171828285280136	0.04092423861344552	ATP6V1G3	protein_coding
ENSG00000223881.2	150.46385667214378	10.2188294444678	1.7808031723028734	5.738326168440706	9.561683530263213e-9	2.591450487300068e-7	ENSG00000223881	lncRNA
ENSG00000081237.21	26024.80979761119	2.142668433937074	0.5435580936807278	3.941930878865034	8.082827253573266e-5	0.0010176919280779418	PTPRC	protein_coding
ENSG00000236278.2	8.460561592679175	6.070257626293172	2.4607504753295664	2.4668318414040686	0.013631435637425127	0.07786009869599925	PEBP1P3	processed_pseudogene
ENSG00000229989.6	2090.4290069746053	-0.5555488890137014	0.7812913079795962	-0.711064980935651	0.4770439693398526	0.735029518334456	MIR181A1HG	lncRNA
ENSG00000207975.1	12.698456527284035	1.4783611042516798	1.816964174708835	0.8136435075769087	0.41584920586163765	0.6871435923864849	MIR181B1	miRNA
ENSG00000207759.1	13.584982105194829	3.0346511239404292	1.7886152390644705	1.696648366659167	0.08976315983644213	0.28696384921835394	MIR181A1	miRNA
ENSG00000225172.6	4.540862274568913	5.164186107609914	3.6393929567187295	1.4189690888081332	0.15590802816600707	0.4054808281154392	ENSG00000225172	lncRNA
ENSG00000233410.1	13.921743823367411	-1.837115308422167	1.6566846359643645	-1.1089106934059136	0.26746871028260444	0.5473030409807108	LINC01222	lncRNA
ENSG00000290125.1	10.315171315502557	4.093371143201102	2.29004235622825	1.7874652545479437	0.07386232301314943	0.25322738660290617	ENSG00000290125	lncRNA
ENSG00000116833.14	5.057161121412854	-2.9079672991780003	2.566813192299839	-1.1329095969670044	0.25725221939568355	0.5354381112066785	NR5A2	protein_coding
ENSG00000203721.8	53.89450143265494	1.5469243191510182	0.8348186066102762	1.8530065177059225	0.06388142446828676	0.231154640010283	LINC00862	lncRNA
ENSG00000230623.8	5.986267027398332	1.6640193355491542	2.372558372225354	0.7013607568223404	0.48307790597097033	0.7400852243334459	ENSG00000230623	lncRNA
ENSG00000162702.8	1727.5095748179222	0.6644224679207776	0.5151842462198211	1.2896793191872544	0.1971620229499416	0.46255183782592507	ZNF281	protein_coding
ENSG00000118193.12	1674.5795836254226	-0.8203593778824111	0.7336509231494647	-1.1181876175671104	0.2634868716094571	0.542623477445241	KIF14	protein_coding
ENSG00000118197.14	582.4753498680957	0.40143140956667395	0.6258168398408078	0.6414519137401098	0.5212291134052282	0.7675262682754381	DDX59	protein_coding
ENSG00000118200.15	127.99507569915522	-0.011573288063271145	0.766683950679285	-0.01509525281312745	0.9879561882379149	0.9953566891107665	CAMSAP2	protein_coding
ENSG00000163362.11	23.899337880475024	1.5865126195597312	1.506647244663661	1.0530086755071186	0.2923370159711186	0.5739209723888913	INAVA	protein_coding
ENSG00000116852.15	2818.8450903627577	-0.29355313849412	0.7437973360297642	-0.3946681767657918	0.6930877914259165	0.8678682380405036	KIF21B	protein_coding
ENSG00000229191.1	6.400298639296014	-1.1503445993721333	2.0889218125309617	-0.5506882031062534	0.5818474328845337	0.8059762562062481	ENSG00000229191	lncRNA
ENSG00000081248.12	5.4642954041579	1.0526677856467401	2.749456122425255	0.3828640061068504	0.7018206005544452	0.8724542739960204	CACNA1S	protein_coding
ENSG00000116857.17	537.9397234079295	-0.7290568831108197	0.6374089114071444	-1.1437820684077875	0.25271402816295263	0.5305473933666828	TMEM9	protein_coding
ENSG00000118194.21	6.729090388047515	5.739737026697796	2.8925412919761997	1.9843232809224227	0.04721981246435361	0.18824368542826703	TNNT2	protein_coding
ENSG00000174307.7	12.131406824487623	1.1585155945145957	1.8065051204755422	0.6413021371395999	0.5213264009776244	0.7676230834892264	PHLDA3	protein_coding
ENSG00000159176.14	843.1175972314961	0.23554934093013205	0.5442617408313675	0.43278688039017243	0.6651696054143883	0.8533573497409879	CSRP1	protein_coding
ENSG00000224536.2	28.871521795596145	-1.3440531199282024	1.0218334184353088	-1.3153348634714799	0.1883973860901206	0.4505865841834799	CSRP1-AS1	lncRNA
ENSG00000223396.4	65.36814720144012	-0.5644048125683341	0.9210272143721312	-0.6127992786327076	0.5400090679147208	0.7796655661551032	RPS10P7	transcribed_processed_pseudogene
ENSG00000134369.16	604.8584932044844	-1.5825185061679239	0.5133092606551439	-3.082972834248369	0.0020494386261695405	0.017029442568697258	NAV1	protein_coding
ENSG00000231871.5	15.162117483932596	-0.1218576153425646	1.4080968503517663	-0.08654064904137987	0.9310366439974253	0.9743118132867238	IPO9-AS1	lncRNA
ENSG00000198700.10	2781.6800309300197	-0.26584759646703693	0.5080988271778942	-0.5232202521379942	0.6008209896165293	0.8186220885903084	IPO9	protein_coding
ENSG00000198892.7	27.692692250898375	-4.589345763660705	1.5657384177926017	-2.931106314764138	0.003377571686776552	0.025858238349407904	SHISA4	protein_coding
ENSG00000163431.14	26.52973366796047	-4.165797700187139	1.4888346465216946	-2.798025764593487	0.005141601113068726	0.03649352227759308	LMOD1	protein_coding
ENSG00000134375.11	1097.828482044883	1.1579677806769615	0.5244840013348195	2.2078228844538943	0.027256622157384554	0.12840414209470824	TIMM17A	protein_coding
ENSG00000176393.11	966.0260510167782	-0.215011992798282	0.5595945536207552	-0.38422817271377263	0.7008093391391073	0.871826419166991	RNPEP	protein_coding
ENSG00000163435.16	118.49881212750684	-2.4526650215817547	1.2005251371049412	-2.0429934749191014	0.04105308405447041	0.17161627614525948	ELF3	protein_coding
ENSG00000170075.10	6.953968293681614	-6.723640561406714	2.5702572061228097	-2.6159407491942077	0.008898199698619155	0.05651471405662656	GPR37L1	protein_coding
ENSG00000143862.8	665.8444059540745	-0.45231358442673425	0.6821372623087197	-0.663082944473465	0.5072774333051497	0.7579885910965578	ARL8A	protein_coding
ENSG00000143851.16	2151.336075300396	0.934238185669638	0.7162213204290719	1.3043987368456962	0.1920976656561677	0.4553689477685604	PTPN7	protein_coding
ENSG00000243323.7	57.71355013299882	-0.9793952333627463	0.9074939690389437	-1.0792305698735911	0.2804849551637349	0.560998783284313	PTPRVP	transcribed_unitary_pseudogene
ENSG00000133067.18	75.03714958540694	1.4856805805167668	0.9821690535649357	1.5126526081475054	0.13036792356359408	0.3628983922523984	LGR6	protein_coding
ENSG00000077152.12	714.5179661448955	0.7265473346247748	0.5988466807814014	1.2132443210284543	0.22503642353291567	0.49641407377359753	UBE2T	protein_coding
ENSG00000077157.23	2145.512241921325	0.11631411175610092	0.5239590561815244	0.22199084142903747	0.8243210129505363	0.9308367657954879	PPP1R12B	protein_coding
ENSG00000232626.3	42.71921079224863	-0.23767393864478067	1.2964317523518618	-0.18332931001853006	0.8545396380384349	0.9437351578152187	ENSG00000232626	transcribed_processed_pseudogene
ENSG00000236439.4	8.186964343272189	-3.3952696043218356	1.7840219022260082	-1.9031546642366877	0.05702036681662364	0.21399563416854064	RPS27P8	processed_pseudogene
ENSG00000226862.1	5.656018793977345	0.050721247932747515	2.6481594763413696	0.019153396306336775	0.9847187351345467	0.9937835700657072	ENSG00000226862	lncRNA
ENSG00000117139.18	3254.4016924951993	-0.35459819380191665	0.4872766001160501	-0.7277143899737137	0.4667884396968912	0.7271657005911539	KDM5B	protein_coding
ENSG00000235449.2	35.16747373794463	1.1410233619893821	1.0769087055252933	1.0595358326431348	0.2893558192340385	0.5706542721790406	COX7CP2	processed_pseudogene
ENSG00000228288.9	4.146606763601817	-5.98691435268987	2.9786637243685083	-2.009932945337469	0.044438286299055184	0.1810410130476071	PCAT6	lncRNA
ENSG00000291234.1	17.052553310002644	0.5334184913145884	1.4784615036301403	0.360792952677401	0.7182542314247042	0.8813089696290387	ENSG00000291234	lncRNA
ENSG00000214796.10	6.580697421735417	2.6015588918363526	2.6704566826190392	0.9741999968652869	0.3299572462377231	0.611381763146837	TUBA5P	transcribed_unprocessed_pseudogene
ENSG00000183155.5	330.70408608127406	0.6316113768465313	0.5747027166765509	1.0990227791145266	0.27175813014593236	0.5512644417753907	RABIF	protein_coding
ENSG00000117153.16	1337.3042064107474	0.019763731495711017	0.5349867256035258	0.036942470812552	0.9705308760320761	0.9890900796367466	KLHL12	protein_coding
ENSG00000159346.13	47691.70563875337	-4.995016991831117	0.5593643155696657	-8.929809880246134	4.2674153452089114e-19	5.193017733584724e-17	ADIPOR1	protein_coding
ENSG00000159348.13	802.644715481351	-0.6245359300070311	0.5255370725989087	-1.188376543863117	0.23468509334455018	0.5093424114338918	CYB5R1	protein_coding
ENSG00000163444.12	3141.759857813736	-0.015494875765997288	0.5111559964579157	-0.030313399184143205	0.9758171104805018	0.9908397027358027	TMEM183A	protein_coding
ENSG00000143847.16	286.0841823053073	1.7036814386254242	0.812971919165918	2.0956215072881537	0.0361157797934179	0.15690572092327826	PPFIA4	protein_coding
ENSG00000133055.10	5.943548231728635	-0.9975616136358029	2.521980694325157	-0.39554688736534316	0.692439325639423	0.8678513212342633	MYBPH	protein_coding
ENSG00000133048.13	891.5480144946681	1.898175681282384	0.8113387078340466	2.3395601158359156	0.019306464188808162	0.10061685769319337	CHI3L1	protein_coding
ENSG00000133063.16	462.5696579402737	1.607199934413749	0.6488580957563636	2.4769667588723876	0.013250424213385398	0.07610114959778043	CHIT1	protein_coding
ENSG00000231507.4	78.66195158121268	2.9570116272853553	0.9105596172453881	3.2474662518318835	0.0011643747190484863	0.01058593646328056	LINC01353	lncRNA
ENSG00000288925.1	72.08488850846494	3.038136142756705	0.8335195663985664	3.644948799323027	2.674450409441344e-4	0.0029359843962554547	ENSG00000288925	lncRNA
ENSG00000233791.7	137.28776462174338	-1.7060930380635566	0.6904749672534035	-2.4708977428249366	0.013477435079493259	0.07719788537649022	BTG2-DT	lncRNA
ENSG00000159388.6	9703.793873090746	0.20065431039506568	0.6029930778680697	0.33276387036563515	0.7393125326821044	0.892175149762845	BTG2	protein_coding
ENSG00000122176.12	8.250874325229645	-6.975774713963017	2.309833565640072	-3.020033485412607	0.0025274674053788796	0.02035522889216121	FMOD	protein_coding
ENSG00000058668.16	5058.587143133736	-0.39034426892018903	0.5413090838931499	-0.72111161725348	0.4708408439759575	0.7306844647508036	ATP2B4	protein_coding
ENSG00000221643.1	7.58053576021142	-0.9690527881812295	2.033394559538845	-0.4765689883624955	0.633669070759602	0.8371434214426032	SNORA77	snoRNA
ENSG00000122188.13	284.6463804178843	1.3550308167066947	0.5639132458966718	2.402906522530919	0.01626534461063203	0.08887875104031484	LAX1	protein_coding
ENSG00000257315.4	205.80915185315402	-2.1513947665085804	0.7854424821467001	-2.7390863308393807	0.006161019302065645	0.04222147114256899	ZBED6	protein_coding
ENSG00000058673.17	129.45965702891664	-0.3017818435831765	0.6361624864819607	-0.4743785589308463	0.6352299799253228	0.8378151177531817	ZC3H11A	protein_coding
ENSG00000182004.13	2063.490815102238	3.9129981749984983	0.6079504292463401	6.436377024767196	1.2235888183497824e-10	4.353757991373831e-9	SNRPE	protein_coding
ENSG00000143842.15	46.36136243317289	0.4654530144455953	1.3541817415263626	0.34371532281993483	0.7310603865713061	0.8875076917266053	SOX13	protein_coding
ENSG00000143845.15	35.74977634757697	1.5078524844384311	1.4711037979107615	1.0249803491635734	0.3053724599167162	0.5871508081413366	ETNK2	protein_coding
ENSG00000143850.16	48.42954019102502	-0.42600784039232387	0.8653304709870666	-0.4923065287489351	0.6225026654558823	0.8307545030358756	PLEKHA6	protein_coding
ENSG00000219133.2	10.605626429077933	-6.3555616038177725	2.0355167214493757	-3.1223332811986624	0.0017942369545174133	0.01520478377404067	RPL21P19	processed_pseudogene
ENSG00000158615.10	7142.839474742151	0.04061838309285368	0.5012963300480818	0.08102669151588994	0.9354207255301481	0.9760877044226008	PPP1R15B	protein_coding
ENSG00000288934.2	22.91697917626059	0.47833567107968666	1.5346640224249484	0.3116875512099778	0.7552779896903459	0.8992363332900155	ENSG00000288934	lncRNA
ENSG00000133056.14	1295.0450089039987	-1.4847854387919313	0.5418489663449374	-2.740220118546331	0.006139804941033623	0.042128720793593546	PIK3C2B	protein_coding
ENSG00000198625.14	9222.761233848023	-0.4862648611377666	0.49158993542555157	-0.9891676498967067	0.3225811233104685	0.6050850978206734	MDM4	protein_coding
ENSG00000240710.1	50.68817583416053	-0.14656327370308167	0.8550362556948355	-0.17141176497127444	0.8639000045781225	0.9480812693972289	ENSG00000240710	lncRNA
ENSG00000170382.12	324.6333559922354	-4.2725049948013	0.5961731920496849	-7.166550008919606	7.691131256195693e-13	3.736262525215385e-11	LRRN2	protein_coding
ENSG00000240219.1	87.07648784383068	-0.43007913161855943	0.9597097008767098	-0.44813460906529906	0.6540560519421188	0.847442925589541	ENSG00000240219	lncRNA
ENSG00000163531.17	11.732210871565119	2.192018224332505	1.59067511298842	1.3780426979927627	0.16819010565647347	0.4235293110674859	NFASC	protein_coding
ENSG00000174529.7	50.76136395260096	0.0691125278739793	0.9803632668800528	0.0704968558174622	0.9437982030200024	0.9795109288406234	TMEM81	protein_coding
ENSG00000117222.14	976.9222421278995	-0.12110489967461796	0.5010337734980829	-0.24171005245633675	0.8090048397633165	0.9246864744612574	RBBP5	protein_coding
ENSG00000133059.18	1863.7324922608902	-0.9330659769369019	0.545715491524315	-1.7098029860406263	0.08730231066518987	0.2821356575447339	DSTYK	protein_coding
ENSG00000133069.17	35395.293464707815	-5.373133601122966	0.969578566526613	-5.541720688372378	2.9951378766504495e-8	7.385579092392973e-7	TMCC2	protein_coding
ENSG00000163545.11	575.7265032099745	0.13235319022928985	0.71858735528848094	0.18418524798026248	0.8538681319062639	0.9435201947544595	NUAK2	protein_coding
ENSG00000162873.15	146.07133825695925	-2.278164371464203	0.685398960748509	-3.3238515112078226	8.878345510233399e-4	0.008417653799301147	KLHDC8A	protein_coding
ENSG00000235363.1	9.625084773253672	-5.117051654307474	2.052037316266734	-2.493644542301459	0.012643909290857883	0.07363662702103353	SNRPGP10	processed_pseudogene
ENSG00000117266.16	82.71736772046407	-2.781243985423939	0.8204962904778312	-3.3897093962536133	6.996675083346129e-4	0.006849761793180936	CDK18	protein_coding
ENSG00000174514.13	19.34758025524495	0.35262806483605086	1.4443166166756263	0.24414872803145649	0.8071156346517484	0.923941846276358	MFSD4A	protein_coding
ENSG00000206762.1	5.810859163964361	3.847853712320543	2.7295583512169435	1.4096982797986422	0.1586287928972671	0.4098415670417927	RNU6-418P	snRNA
ENSG00000158711.14	4660.95119015424	-0.6227595595602271	0.5011398739924015	-1.2426861079700668	0.21398352509695678	0.4838643642498127	ELK4	protein_coding
ENSG00000158715.6	71.45662639940304	-2.3595330309206384	1.056165093856202	-2.234057009312496	0.025479322214270222	0.12238321374598553	SLC45A3	protein_coding
ENSG00000069275.13	11324.35160409853	0.4219437607890811	0.6502756703907614	0.6488690566195228	0.5164230169361941	0.764473169891922	NUCKS1	protein_coding
ENSG00000201944.1	29.494511565644085	-0.0908961079772593	1.154175399943055	-0.07875415468198677	0.9372281699939705	0.9768118247363637	SNORA72	snoRNA
ENSG00000117280.13	697.6623730109986	1.030074660469871	0.5809339938919892	1.7731354530810755	0.07620626453042939	0.25785040122268194	RAB29	protein_coding
ENSG00000133065.11	956.2955358249288	-0.4819482217789602	0.525577766566639	-0.9169874611083897	0.3591492107213737	0.6385866080170071	SLC41A1	protein_coding
ENSG00000286619.1	508.2735821505178	1.1221461847649234	0.89427961879858	1.2548046060498066	0.2095497001135308	0.47829134402730117	ENSG00000286619	lncRNA
ENSG00000162877.13	18.788624069356736	-0.8250392964014642	1.3111829626814941	-0.6292327767241425	0.5291966735834744	0.772913438707686	PM20D1	protein_coding
ENSG00000276600.5	32.998011077470125	0.6992338324480694	1.05945135523439	0.6599961659338034	0.5092562897719128	0.7594426144863643	RAB7B	protein_coding
ENSG00000196188.12	1528.4300308608285	-0.5592639305723871	0.5740063270221787	-0.9743166655910015	0.3298993323325611	0.611381763146837	CTSE	protein_coding
ENSG00000285417.1	188.22888181057178	0.5305825388596909	0.6281494883627299	0.8446755886765951	0.3982919926675358	0.6734555493821807	ENSG00000285417	transcribed_unitary_pseudogene
ENSG00000263961.8	61.61001336234199	0.1711455804335918	0.9710699706248496	0.17624433419917784	0.8601019922218145	0.9459178620286726	RHEX	protein_coding
ENSG00000198049.7	12.124601118060108	0.7266720788364701	2.1916267512590086	0.33156744341572936	0.7402159064943614	0.8924687769870093	AVPR1B	protein_coding
ENSG00000225483.1	12.7049690462639	-6.611552392103196	1.9408144820943105	-3.406586488868707	0.00065780705210131225	0.006526582973518849	RPL22P4	processed_pseudogene
ENSG00000196550.11	142.69877077875339	-0.745387784512471	0.8124767510677469	-0.9174266014786167	0.35891913847164125	0.6385503144026509	FAM72A	protein_coding
